date,time,quarter,department,day,team,targeted_productivity,smv,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
3/9/2015,21:15:02,Quarter2,sweing,Monday,11,0.8,11.41,3420,50,0.0,0,0,58.0,0.800034503
3/9/2015,09:10:39,Quarter2,finishing,Monday,3,0.8,4.6,0,1440,0.0,0,0,12.0,0.795416667
3/9/2015,06:37:24,Quarter2,finishing,Monday,4,0.75,3.94,0,960,0.0,0,0,8.0,0.7953875
3/9/2015,18:30:26,Quarter2,finishing,Monday,1,0.75,3.94,0,960,0.0,0,0,8.0,0.794566667
3/9/2015,18:30:36,Quarter2,sweing,Monday,9,0.75,18.79,6240,45,0.0,0,0,52.0,0.750395513
3/9/2015,23:45:01,Quarter2,sweing,Monday,2,0.7,16.1,5520,30,0.0,0,1,45.0,0.700516224
3/9/2015,22:11:18,Quarter2,sweing,Monday,10,0.7,21.82,6000,30,0.0,0,0,50.0,0.700422
3/9/2015,20:19:49,Quarter2,finishing,Monday,2,0.7,3.9,0,1200,0.0,0,0,10.0,0.6825
3/9/2015,20:00:00,Quarter2,sweing,Monday,6,0.65,23.41,4560,35,0.0,0,1,38.0,0.650962281
3/9/2015,06:35:12,Quarter2,sweing,Monday,8,0.65,30.48,6720,26,0.0,0,1,56.0,0.650421429
3/9/2015,17:37:08,Quarter2,sweing,Monday,5,0.6,26.82,7080,23,0.0,0,1,59.0,0.600040678
3/9/2015,16:49:07,Quarter2,sweing,Monday,7,0.5,30.48,6600,0,0.0,0,1,55.0,0.500610909
3/9/2015,17:07:19,Quarter2,finishing,Monday,10,0.7,2.9,0,960,0.0,0,0,8.0,0.477291667
3/9/2015,07:19:35,Quarter2,finishing,Monday,8,0.65,3.9,0,960,0.0,0,0,8.0,0.2640625
3/10/2015,09:12:48,Quarter2,finishing,Tuesday,12,0.8,4.6,1080,0,0.0,0,0,9.0,0.92
3/10/2015,07:20:55,Quarter2,finishing,Tuesday,5,0.6,3.94,1440,0,0.0,0,0,12.0,0.909391667
3/10/2015,14:05:51,Quarter2,sweing,Tuesday,1,0.75,26.82,7080,75,0.0,0,0,59.0,0.900061017
3/10/2015,18:21:23,Quarter2,finishing,Tuesday,3,0.8,4.6,1440,0,0.0,0,0,12.0,0.894444444
3/10/2015,21:29:00,Quarter2,finishing,Tuesday,4,0.75,3.94,960,0,0.0,0,0,8.0,0.881575
3/10/2015,07:03:41,Quarter2,finishing,Tuesday,1,0.75,3.94,960,0,0.0,0,0,8.0,0.880754167
3/10/2015,07:02:08,Quarter2,sweing,Tuesday,4,0.75,26.82,5880,65,0.0,0,0,59.0,0.850084211
3/10/2015,10:48:17,Quarter2,finishing,Tuesday,9,0.75,2.9,1800,0,0.0,0,0,15.0,0.821666667
3/10/2015,20:15:24,Quarter2,sweing,Tuesday,12,0.8,15.26,4080,63,0.0,0,0,34.0,0.800401961
3/10/2015,17:18:42,Quarter2,sweing,Tuesday,3,0.8,30.1,6960,63,0.0,0,1,58.0,0.800071839
3/10/2015,23:22:38,Quarter2,sweing,Tuesday,11,0.8,11.41,3420,50,0.0,0,0,58.0,0.800034503
3/10/2015,06:56:47,Quarter2,finishing,Tuesday,11,0.8,2.9,960,0,0.0,0,0,8.0,0.758229167
3/10/2015,18:21:22,Quarter2,sweing,Tuesday,10,0.75,21.82,6000,34,0.0,0,0,50.0,0.750608
3/10/2015,15:03:19,Quarter2,sweing,Tuesday,9,0.75,18.79,6240,45,0.0,0,0,52.0,0.750395513
3/10/2015,10:47:17,Quarter2,finishing,Tuesday,2,0.7,3.9,960,0,0.0,0,0,8.0,0.741
3/10/2015,21:49:42,Quarter2,sweing,Tuesday,8,0.7,30.48,6840,30,0.0,0,1,57.0,0.700505263
3/10/2015,17:56:54,Quarter2,sweing,Tuesday,6,0.7,23.41,4560,30,0.0,0,1,38.0,0.700246491
3/10/2015,14:56:35,Quarter2,sweing,Tuesday,2,0.7,16.1,5400,40,0.0,0,1,45.0,0.700051852
3/10/2015,20:14:49,Quarter2,sweing,Tuesday,5,0.65,26.82,7080,26,0.0,0,1,59.0,0.650044068
3/10/2015,22:05:57,Quarter2,sweing,Tuesday,7,0.6,30.48,6840,25,0.0,0,1,57.0,0.630402924
3/10/2015,11:08:57,Quarter2,finishing,Tuesday,8,0.65,3.9,960,0,0.0,0,0,8.0,0.560625
3/10/2015,16:36:54,Quarter2,finishing,Tuesday,7,0.5,3.9,960,0,0.0,0,0,8.0,0.560625
3/10/2015,21:26:31,Quarter2,finishing,Tuesday,10,0.7,2.9,960,0,0.0,0,0,8.0,0.39875
3/11/2015,06:13:58,Quarter2,finishing,Wednesday,12,0.8,4.6,2160,0,0.0,0,0,9.0,0.922839506
3/11/2015,17:50:54,Quarter2,finishing,Wednesday,11,0.8,2.9,2400,0,0.0,0,0,10.0,0.874027778
3/11/2015,10:41:23,Quarter2,finishing,Wednesday,2,0.75,3.9,1920,0,0.0,0,0,8.0,0.819270833
3/11/2015,22:28:35,Quarter2,finishing,Wednesday,4,0.75,3.94,1920,0,0.0,0,0,8.0,0.813309028
3/11/2015,20:33:21,Quarter2,finishing,Wednesday,1,0.75,3.94,1920,0,0.0,0,0,8.0,0.812625
3/11/2015,10:14:09,Quarter2,sweing,Wednesday,12,0.8,15.26,4080,63,0.0,0,0,34.0,0.800401961
3/11/2015,11:47:50,Quarter2,sweing,Wednesday,3,0.8,30.1,6960,63,0.0,0,1,58.0,0.800071839
3/11/2015,15:56:48,Quarter2,sweing,Wednesday,11,0.8,11.41,3420,50,0.0,0,0,58.0,0.800034503
3/11/2015,14:45:16,Quarter2,finishing,Wednesday,3,0.8,4.6,1920,0,0.0,0,0,8.0,0.786631944
3/11/2015,13:38:16,Quarter2,finishing,Wednesday,5,0.7,3.94,1440,0,0.0,0,0,12.0,0.75885
3/11/2015,11:20:59,Quarter2,sweing,Wednesday,10,0.75,21.82,6000,34,0.0,0,0,50.0,0.750608
3/11/2015,14:13:13,Quarter2,sweing,Wednesday,9,0.75,18.79,5040,45,0.0,0,0,52.0,0.750347333
3/11/2015,11:37:29,Quarter2,sweing,Wednesday,2,0.75,16.1,5400,45,0.0,0,1,45.0,0.750140741
3/11/2015,07:49:36,Quarter2,sweing,Wednesday,1,0.75,26.82,7080,45,0.0,0,0,59.0,0.750050847
3/11/2015,09:43:43,Quarter2,sweing,Wednesday,4,0.75,26.82,7080,45,0.0,0,0,59.0,0.750050847
3/11/2015,20:38:09,Quarter2,sweing,Wednesday,5,0.7,26.82,6960,30,0.0,0,1,58.0,0.700556897
3/11/2015,14:19:25,Quarter2,sweing,Wednesday,8,0.7,30.48,6840,30,0.0,0,1,57.0,0.700505263
3/11/2015,16:47:30,Quarter2,sweing,Wednesday,6,0.7,23.41,4560,40,0.0,0,1,38.0,0.700246491
3/11/2015,20:11:58,Quarter2,sweing,Wednesday,7,0.65,30.48,6840,26,0.0,0,1,57.0,0.650596491
3/11/2015,16:48:54,Quarter2,finishing,Wednesday,10,0.75,2.9,960,0,0.0,0,0,8.0,0.628333333
3/11/2015,17:45:44,Quarter2,finishing,Wednesday,8,0.7,3.9,960,0,0.0,0,0,8.0,0.625625
3/11/2015,20:59:48,Quarter2,finishing,Wednesday,7,0.65,3.9,960,0,0.0,0,0,8.0,0.625625
3/11/2015,06:49:39,Quarter2,finishing,Wednesday,9,0.75,2.9,1800,0,0.0,0,0,15.0,0.505888889
3/11/2015,16:52:50,Quarter2,finishing,Wednesday,6,0.7,2.9,720,0,0.0,0,0,6.0,0.394722222
